file_path,file_name,file_extension,file_size_kb,image_width,image_height,aspect_ratio,mean_brightness,brightness_std,contrast_score,blur_score,edge_density,noise_score,sharpness_variation,jpeg_artifact_score,compression_ratio_estimate,contour_count,dark_pixel_ratio,white_pixel_ratio,pdf_page_count,pdf_object_count,metadata_missing_count,suspicious_creator_flag,modified_after_created_flag,visible_text_length,embedded_image_count,label,category
D:\Projects\doc-forgery-detector\data\raw\authentic\Bank_Statement\Original-AIGen_Bank Stt_5.jpg,Original-AIGen_Bank Stt_5.jpg,.jpg,125.6923828125,614,819,0.7496947496947497,238.46275349695546,43.39089014809622,255.0,6165.465185556391,0.10249450151730281,20.588606684084226,4749.454306317806,42.08264250369513,0.00024995204052868957,228,0.017481794354758523,0.8426618622058362,0,0,0,0,0,0,0,Authentic,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\authentic\Bank_Statement\Original-AIGen_Bank Stt_8.jpg,Original-AIGen_Bank Stt_8.jpg,.jpg,92.4189453125,656,916,0.7161572052401747,245.84741286345724,31.77614305288694,255.0,2065.482975423368,0.04582490148045585,13.423883077536738,1571.915060310967,25.559976279044694,0.00015380189801979043,1073,0.01061581371818085,0.877899004153797,0,0,0,0,0,0,0,Authentic,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\authentic\Certificate\AIGen_Certificate_1.png,AIGen_Certificate_1.png,.png,1729.8984375,1024,1536,0.6666666666666666,241.38214302062988,33.38077660428943,255.0,1879.0395417894706,0.05711491902669271,12.530069269178226,1238.1754811532126,76.62008899278216,0.0010998398065567017,1,0.013495127360026041,0.8539199829101562,0,0,0,0,0,0,0,Authentic,Certificate
D:\Projects\doc-forgery-detector\data\raw\authentic\Certificate\AIGen_Certificate_3.png,AIGen_Certificate_3.png,.png,2181.6845703125,1536,1024,1.5,232.8220043182373,41.60625463192161,255.0,2258.8535630255315,0.05983734130859375,13.989648076520902,1126.5261549726065,99.60033540575917,0.001387077694137891,673,0.024908065795898438,0.7418365478515625,0,0,0,0,0,0,0,Authentic,Certificate
D:\Projects\doc-forgery-detector\data\raw\authentic\Certificate\AIGen_Certificate_4.jpg,AIGen_Certificate_4.jpg,.jpg,77.7958984375,404,569,0.7100175746924429,223.28571055699595,64.32121139633755,216.0,2243.4606331245695,0.0538768727487863,12.466016029831545,1574.2371463167335,99.07342706502637,0.0003384254921675164,256,0.09080112756442604,0.795111277384329,0,0,0,0,0,0,0,Authentic,Certificate
D:\Projects\doc-forgery-detector\data\raw\authentic\Certificate\Original-AIGen_Certificate_1.png,Original-AIGen_Certificate_1.png,.png,1729.8984375,1024,1536,0.6666666666666666,241.38214302062988,33.38077660428943,255.0,1879.0395417894706,0.05711491902669271,12.530069269178226,1238.1754811532126,76.62008899278216,0.0010998398065567017,1,0.013495127360026041,0.8539199829101562,0,0,0,0,0,0,0,Authentic,Certificate
D:\Projects\doc-forgery-detector\data\raw\authentic\Certificate\Original-AIGen_Certificate_3.png,Original-AIGen_Certificate_3.png,.png,2181.6845703125,1536,1024,1.5,232.8220043182373,41.60625463192161,255.0,2258.8535630255315,0.05983734130859375,13.989648076520902,1126.5261549726065,99.60033540575917,0.001387077694137891,673,0.024908065795898438,0.7418365478515625,0,0,0,0,0,0,0,Authentic,Certificate
D:\Projects\doc-forgery-detector\data\raw\authentic\Certificate\Original-AIGen_Certificate_4.jpg,Original-AIGen_Certificate_4.jpg,.jpg,77.7958984375,404,569,0.7100175746924429,223.28571055699595,64.32121139633755,216.0,2243.4606331245695,0.0538768727487863,12.466016029831545,1574.2371463167335,99.07342706502637,0.0003384254921675164,256,0.09080112756442604,0.795111277384329,0,0,0,0,0,0,0,Authentic,Certificate
D:\Projects\doc-forgery-detector\data\raw\authentic\ID_card\AIGen_ID Card_1.png,AIGen_ID Card_1.png,.png,329.44921875,1011,639,1.5821596244131455,210.55191020836526,64.17935956817713,255.0,1904.7010627828745,0.041202484718178285,13.354646975543384,2148.4275155281043,55.88255458677994,0.0005099604177985818,166,0.04768980959059113,0.7086462062848572,0,0,0,0,0,0,0,Authentic,ID_card
D:\Projects\doc-forgery-detector\data\raw\authentic\ID_card\AIGen_ID Card_4.jpg,AIGen_ID Card_4.jpg,.jpg,126.9501953125,885,548,1.614963503649635,213.67713926347477,55.53549211499848,251.0,792.1198716986673,0.05074436059218937,7.805203313049153,571.648309522225,71.09135700066356,0.000261763774408223,220,0.026543362612891253,0.5859561219019341,0,0,0,0,0,0,0,Authentic,ID_card
D:\Projects\doc-forgery-detector\data\raw\authentic\ID_card\AIGen_ID Card_5.jpg,AIGen_ID Card_5.jpg,.jpg,90.38671875,912,577,1.5805892547660312,213.87313007388488,77.0448088688513,255.0,2101.966088666102,0.04259212806713491,14.294551006512627,1812.2329287937464,40.80698148801399,0.00017176472139241085,169,0.1363943871811244,0.7409734257654534,0,0,0,0,0,0,0,Authentic,ID_card
D:\Projects\doc-forgery-detector\data\raw\authentic\ID_card\Original-AIGen_ID Card_1.png,Original-AIGen_ID Card_1.png,.png,329.44921875,1011,639,1.5821596244131455,210.55191020836526,64.17935956817713,255.0,1904.7010627828745,0.041202484718178285,13.354646975543384,2148.4275155281043,55.88255458677994,0.0005099604177985818,166,0.04768980959059113,0.7086462062848572,0,0,0,0,0,0,0,Authentic,ID_card
D:\Projects\doc-forgery-detector\data\raw\authentic\ID_card\Original-AIGen_ID Card_4.jpg,Original-AIGen_ID Card_4.jpg,.jpg,126.9501953125,885,548,1.614963503649635,213.67713926347477,55.53549211499848,251.0,792.1198716986673,0.05074436059218937,7.805203313049153,571.648309522225,71.09135700066356,0.000261763774408223,220,0.026543362612891253,0.5859561219019341,0,0,0,0,0,0,0,Authentic,ID_card
D:\Projects\doc-forgery-detector\data\raw\authentic\ID_card\Original-AIGen_ID Card_5.jpg,Original-AIGen_ID Card_5.jpg,.jpg,90.38671875,912,577,1.5805892547660312,213.87313007388488,77.0448088688513,255.0,2101.966088666102,0.04259212806713491,14.294551006512627,1812.2329287937464,40.80698148801399,0.00017176472139241085,169,0.1363943871811244,0.7409734257654534,0,0,0,0,0,0,0,Authentic,ID_card
D:\Projects\doc-forgery-detector\data\raw\authentic\PAN_Card\AIGen_PAN Card_1.jpg,AIGen_PAN Card_1.jpg,.jpg,9.126953125,275,183,1.5027322404371584,190.96890213611525,44.83091340202507,254.0,4947.252081470047,0.10873323397913562,16.44532477434226,3668.2676414330413,121.66859530697525,0.0001813602210630899,149,0.03050173869846001,0.19358171882762046,0,0,0,0,0,0,0,Authentic,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\authentic\PAN_Card\AIGen_PAN Card_5.jpg,AIGen_PAN Card_5.jpg,.jpg,31.607421875,337,216,1.5601851851851851,182.67063688317398,39.95624779797417,254.0,2621.744026318953,0.1094351027585449,13.079858999137729,1910.5858274671225,130.01278659611992,0.0004342155988982306,305,0.03395977579953841,0.08803165182987141,0,0,0,0,0,0,0,Authentic,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\authentic\PAN_Card\AIGen_PAN Card_7.jpg,AIGen_PAN Card_7.jpg,.jpg,67.76171875,537,335,1.6029850746268657,156.38518580282943,34.5042450953319,239.0,938.2915205325961,0.0782289668973568,8.372486441646682,670.9230958916392,123.23412786812207,0.0003766737193918675,56,0.06125795602990634,0.004224686622752161,0,0,0,0,0,0,0,Authentic,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\authentic\PAN_Card\Original-AIGen_PAN Card_1.jpg,Original-AIGen_PAN Card_1.jpg,.jpg,9.126953125,275,183,1.5027322404371584,190.96890213611525,44.83091340202507,254.0,4947.252081470047,0.10873323397913562,16.44532477434226,3668.2676414330413,121.66859530697525,0.0001813602210630899,149,0.03050173869846001,0.19358171882762046,0,0,0,0,0,0,0,Authentic,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\authentic\PAN_Card\Original-AIGen_PAN Card_5.jpg,Original-AIGen_PAN Card_5.jpg,.jpg,31.607421875,337,216,1.5601851851851851,182.67063688317398,39.95624779797417,254.0,2621.744026318953,0.1094351027585449,13.079858999137729,1910.5858274671225,130.01278659611992,0.0004342155988982306,305,0.03395977579953841,0.08803165182987141,0,0,0,0,0,0,0,Authentic,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\authentic\PAN_Card\Original-AIGen_PAN Card_7.jpg,Original-AIGen_PAN Card_7.jpg,.jpg,67.76171875,537,335,1.6029850746268657,156.38518580282943,34.5042450953319,239.0,938.2915205325961,0.0782289668973568,8.372486441646682,670.9230958916392,123.23412786812207,0.0003766737193918675,56,0.06125795602990634,0.004224686622752161,0,0,0,0,0,0,0,Authentic,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\AIGen_Aadhar Card_1.png,AIGen_Aadhar Card_1.png,.png,1889.3330078125,1536,1024,1.5,219.54248809814453,68.36008173279286,255.0,1163.7894444718643,0.03489049275716146,10.561103581252665,898.5346429383296,90.60091827552355,0.0012012055764595668,373,0.0920728047688802,0.7711016337076823,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\AIGen_Aadhar Card_2.png,AIGen_Aadhar Card_2.png,.png,2503.51953125,1536,1024,1.5,210.7218074798584,61.23013259227421,255.0,1472.6315601552967,0.04882367451985677,10.07268373510207,891.3308554506743,102.43035217604712,0.0015916948517163594,3899,0.0819994608561198,0.31685956319173175,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\AIGen_Aadhar Card_3.jpg,AIGen_Aadhar Card_3.jpg,.jpg,46.857421875,576,640,0.9,238.25321723090278,45.88493896318815,255.0,6887.510494832609,0.07905815972222222,20.87526185683646,4563.111271047331,39.80878080985916,0.00012710889180501302,1,0.024793836805555556,0.8518473307291666,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\AIGen_Aadhar Card_8.jpg,AIGen_Aadhar Card_8.jpg,.jpg,163.345703125,614,777,0.7902187902187903,217.4146890026369,65.58135463350095,255.0,4794.908245515591,0.128358465492016,19.453746284490208,3481.729451742765,69.64604077761973,0.00034238783411727226,452,0.07372379359350044,0.6892394954284206,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\AIGen_Aadhar Card_9.jpg,AIGen_Aadhar Card_9.jpg,.jpg,160.9951171875,614,777,0.7902187902187903,217.83702245754364,64.72160827969545,255.0,4746.028158821172,0.1272517282289269,19.393569456845256,3500.515592029136,69.39893653051548,0.00033746078667953666,435,0.07044550367025937,0.691325108263219,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\Forged-AIGen_Aadhar Card_1.png,Forged-AIGen_Aadhar Card_1.png,.png,1889.3330078125,1536,1024,1.5,219.54248809814453,68.36008173279286,255.0,1163.7894444718643,0.03489049275716146,10.561103581252665,898.5346429383296,90.60091827552355,0.0012012055764595668,373,0.0920728047688802,0.7711016337076823,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\Forged-AIGen_Aadhar Card_2.png,Forged-AIGen_Aadhar Card_2.png,.png,2503.51953125,1536,1024,1.5,210.7218074798584,61.23013259227421,255.0,1472.6315601552967,0.04882367451985677,10.07268373510207,891.3308554506743,102.43035217604712,0.0015916948517163594,3899,0.0819994608561198,0.31685956319173175,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\Forged-AIGen_Aadhar Card_3.jpg,Forged-AIGen_Aadhar Card_3.jpg,.jpg,46.857421875,576,640,0.9,238.25321723090278,45.88493896318815,255.0,6887.510494832609,0.07905815972222222,20.87526185683646,4563.111271047331,39.80878080985916,0.00012710889180501302,1,0.024793836805555556,0.8518473307291666,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\Forged-AIGen_Aadhar Card_8.jpg,Forged-AIGen_Aadhar Card_8.jpg,.jpg,163.345703125,614,777,0.7902187902187903,217.4146890026369,65.58135463350095,255.0,4794.908245515591,0.128358465492016,19.453746284490208,3481.729451742765,69.64604077761973,0.00034238783411727226,452,0.07372379359350044,0.6892394954284206,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Aadhar\Forged-AIGen_Aadhar Card_9.jpg,Forged-AIGen_Aadhar Card_9.jpg,.jpg,160.9951171875,614,777,0.7902187902187903,217.83702245754364,64.72160827969545,255.0,4746.028158821172,0.1272517282289269,19.393569456845256,3500.515592029136,69.39893653051548,0.00033746078667953666,435,0.07044550367025937,0.691325108263219,0,0,0,0,0,0,0,Forged,Aadhar
D:\Projects\doc-forgery-detector\data\raw\forged\Bank_Statement\AIGen_Bank Stt_2.png,AIGen_Bank Stt_2.png,.png,1711.923828125,1536,1024,1.5,234.03658167521158,48.496113265275305,255.0,1733.1465128763482,0.04871495564778646,12.995203182002589,904.1941072171094,84.44006155922774,0.0010884118576844533,635,0.04019482930501302,0.8276322682698568,0,0,0,0,0,0,0,Forged,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\forged\Bank_Statement\AIGen_Bank Stt_4.jpg,AIGen_Bank Stt_4.jpg,.jpg,92.7080078125,483,657,0.7351598173515982,225.748048567584,41.66828978485164,255.0,983.7477491755253,0.09287463248154136,8.32627792172721,644.0712372854421,63.032141045154745,0.0002921492315988668,561,0.010273184781820875,0.5124113307555833,0,0,0,0,0,0,0,Forged,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\forged\Bank_Statement\AIGen_Bank Stt_6.jpg,AIGen_Bank Stt_6.jpg,.jpg,125.150390625,614,819,0.7496947496947497,238.69690732720048,42.91745118022209,255.0,6169.104139074823,0.10217831390469827,20.583486650691707,4746.279623388607,43.01625859520596,0.00024887423413991005,229,0.016594878158396074,0.8443143899169958,0,0,0,0,0,0,0,Forged,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\forged\Bank_Statement\AIGen_Bank Stt_7.jpg,AIGen_Bank Stt_7.jpg,.jpg,125.6513671875,614,819,0.7496947496947497,238.40820815087915,43.39043777243683,255.0,6163.70428106029,0.10243086627451449,20.572345293856625,4746.602598547372,43.271351455561984,0.0002498704768019711,229,0.017453953936038626,0.8424192528427056,0,0,0,0,0,0,0,Forged,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\forged\Bank_Statement\Forged-AIGen_Bank Stt_2.png,Forged-AIGen_Bank Stt_2.png,.png,1711.923828125,1536,1024,1.5,234.03658167521158,48.496113265275305,255.0,1733.1465128763482,0.04871495564778646,12.995203182002589,904.1941072171094,84.44006155922774,0.0010884118576844533,635,0.04019482930501302,0.8276322682698568,0,0,0,0,0,0,0,Forged,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\forged\Bank_Statement\Forged-AIGen_Bank Stt_4.jpg,Forged-AIGen_Bank Stt_4.jpg,.jpg,92.7080078125,483,657,0.7351598173515982,225.748048567584,41.66828978485164,255.0,983.7477491755253,0.09287463248154136,8.32627792172721,644.0712372854421,63.032141045154745,0.0002921492315988668,561,0.010273184781820875,0.5124113307555833,0,0,0,0,0,0,0,Forged,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\forged\Bank_Statement\Forged-AIGen_Bank Stt_6.jpg,Forged-AIGen_Bank Stt_6.jpg,.jpg,125.150390625,614,819,0.7496947496947497,238.69690732720048,42.91745118022209,255.0,6169.104139074823,0.10217831390469827,20.583486650691707,4746.279623388607,43.01625859520596,0.00024887423413991005,229,0.016594878158396074,0.8443143899169958,0,0,0,0,0,0,0,Forged,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\forged\Bank_Statement\Forged-AIGen_Bank Stt_7.jpg,Forged-AIGen_Bank Stt_7.jpg,.jpg,125.6513671875,614,819,0.7496947496947497,238.40820815087915,43.39043777243683,255.0,6163.70428106029,0.10243086627451449,20.572345293856625,4746.602598547372,43.271351455561984,0.0002498704768019711,229,0.017453953936038626,0.8424192528427056,0,0,0,0,0,0,0,Forged,Bank_Statement
D:\Projects\doc-forgery-detector\data\raw\forged\Certificate\AIGen_Certificate_2.png,AIGen_Certificate_2.png,.png,2225.2685546875,1536,1024,1.5,228.151149113973,46.11714730799668,255.0,2057.2412710413782,0.06268755594889323,13.275240424786253,1229.3256251931628,102.69999590968587,0.0014147876451412837,830,0.0379937489827474,0.5964260101318359,0,0,0,0,0,0,0,Forged,Certificate
D:\Projects\doc-forgery-detector\data\raw\forged\Certificate\AIGen_Certificate_5.jpg,AIGen_Certificate_5.jpg,.jpg,40.666015625,404,570,0.7087719298245614,225.75490706965434,62.17999002301855,231.0,2254.9006594583375,0.04792860865033872,12.681905165765594,1816.560413706251,32.307192982456144,0.00017659377985495918,306,0.10440333507034914,0.831057842626368,0,0,0,0,0,0,0,Forged,Certificate
D:\Projects\doc-forgery-detector\data\raw\forged\Certificate\Forged-AIGen_Certificate_2.png,Forged-AIGen_Certificate_2.png,.png,2225.2685546875,1536,1024,1.5,228.151149113973,46.11714730799668,255.0,2057.2412710413782,0.06268755594889323,13.275240424786253,1229.3256251931628,102.69999590968587,0.0014147876451412837,830,0.0379937489827474,0.5964260101318359,0,0,0,0,0,0,0,Forged,Certificate
D:\Projects\doc-forgery-detector\data\raw\forged\Certificate\Forged-AIGen_Certificate_5.jpg,Forged-AIGen_Certificate_5.jpg,.jpg,40.666015625,404,570,0.7087719298245614,225.75490706965434,62.17999002301855,231.0,2254.9006594583375,0.04792860865033872,12.681905165765594,1816.560413706251,32.307192982456144,0.00017659377985495918,306,0.10440333507034914,0.831057842626368,0,0,0,0,0,0,0,Forged,Certificate
D:\Projects\doc-forgery-detector\data\raw\forged\ID_card\AIGen_ID Card_2.png,AIGen_ID Card_2.png,.png,345.9892578125,1011,639,1.5821596244131455,209.63764629761204,65.08042391690371,255.0,2389.1300125668627,0.04508001962760186,14.80545181828095,2352.811042906092,56.7315001117818,0.0005355630440932218,189,0.050669551986056355,0.7028461570610607,0,0,0,0,0,0,0,Forged,ID_card
D:\Projects\doc-forgery-detector\data\raw\forged\ID_card\AIGen_ID Card_3.jpg,AIGen_ID Card_3.jpg,.jpg,87.8974609375,882,541,1.6303142329020333,213.46503912717273,67.41714877465198,255.0,1909.5972558279952,0.04830434946621902,13.468102579606828,2170.06966604497,44.8233910267182,0.00018420884508301165,161,0.05098058940150305,0.6940514961375801,0,0,0,0,0,0,0,Forged,ID_card
D:\Projects\doc-forgery-detector\data\raw\forged\ID_card\Forged-AIGen_ID Card_2.png,Forged-AIGen_ID Card_2.png,.png,345.9892578125,1011,639,1.5821596244131455,209.63764629761204,65.08042391690371,255.0,2389.1300125668627,0.04508001962760186,14.80545181828095,2352.811042906092,56.7315001117818,0.0005355630440932218,189,0.050669551986056355,0.7028461570610607,0,0,0,0,0,0,0,Forged,ID_card
D:\Projects\doc-forgery-detector\data\raw\forged\ID_card\Forged-AIGen_ID Card_3.jpg,Forged-AIGen_ID Card_3.jpg,.jpg,87.8974609375,882,541,1.6303142329020333,213.46503912717273,67.41714877465198,255.0,1909.5972558279952,0.04830434946621902,13.468102579606828,2170.06966604497,44.8233910267182,0.00018420884508301165,161,0.05098058940150305,0.6940514961375801,0,0,0,0,0,0,0,Forged,ID_card
D:\Projects\doc-forgery-detector\data\raw\forged\PAN_Card\AIGen_PAN Card_2.png,AIGen_PAN Card_2.png,.png,2427.359375,1536,1024,1.5,191.66945521036783,57.613053629415425,254.0,964.9548690499099,0.035869598388671875,8.527406770594663,407.71320839231186,100.82927028795811,0.0015432735284169514,11361,0.07744216918945312,0.2616475423177083,0,0,0,0,0,0,0,Forged,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\forged\PAN_Card\AIGen_PAN Card_3.png,AIGen_PAN Card_3.png,.png,2690.6396484375,1536,1024,1.5,194.35187021891275,56.62373671502034,255.0,837.693694622707,0.0344854990641276,7.585362184999744,285.9366486379124,108.73621052846859,0.001710662618279457,11948,0.06974728902180989,0.2753213246663411,0,0,0,0,0,0,0,Forged,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\forged\PAN_Card\AIGen_PAN Card_4.png,AIGen_PAN Card_4.png,.png,2419.2255859375,1536,1024,1.5,198.93563524881998,56.96185937875576,255.0,778.0781670967177,0.04082298278808594,8.307218441788319,442.30366161852487,106.09361195189791,0.00153810220460097,2172,0.06679280598958333,0.296475092569987,0,0,0,0,0,0,0,Forged,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\forged\PAN_Card\AIGen_PAN Card_6.jpg,AIGen_PAN Card_6.jpg,.jpg,37.3984375,370,217,1.705069124423963,169.80652634201022,39.44895132472106,248.0,4833.755573655413,0.07489102005231038,15.810129666627438,3742.4400675734223,122.3714686435584,0.00046579197284842444,591,0.06599825632083696,0.014572175862498444,0,0,0,0,0,0,0,Forged,PAN_Card
D:\Projects\doc-forgery-detector\data\raw\forged\PAN_Card\AIGen_PAN Card_8.jpg,AIGen_PAN Card_8.jpg,.jpg,10.15625,275,183,1.5027322404371584,194.65597615499254,52.65747049102428,255.0,8514.717614663752,0.1259016393442623,20.682815456128516,6939.448409627804,104.76133076181293,0.00020181321410829608,142,0.04870342771982116,0.23435668156979633,0,0,0,0,0,0,0,Forged,PAN_Card
